Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g4_g3.p-value	g4_g3.t-statistic	g4_g3.log2foldchange
ENSG00000196459	TRAPPC2	g7657547_3p_at	NA	4.19532205561878	2.4	NA	0.0388056254577093	0
ENSG00000196465	MYL6B	g4505302_3p_at	NA	2.05848406664467	1.2	0.984365866709958	0.0386380024478332	0
ENSG00000196468	FGF16	g4503690_3p_at	NA	-2.26422290222669	-0.4	NA	-0.984696165472965	-0.2
ENSG00000196470	SIAH1	Hs.295923.0.S1_3p_a_at	NA	3.7448567692496	0.6	NA	1.65735244457398	0.4
ENSG00000196475	GK2	Hs.98008.0.S1_3p_at	NA	-2.80163981432112	-0.7	NA	-1.50933571195972	-0.3
ENSG00000196476	C20orf96	Hs.96151.0.S1_3p_at	NA	-2.59520865149766	-0.6	NA	-0.657501249635887	-0.2
ENSG00000196482	ESRRG	g4503604_3p_a_at	NA	3.17697747112858	2.2	0.635507207425278	-0.924283024585202	-0.9
ENSG00000196498	NCOR2	g5454073_3p_s_at	NA	0.33503057312272	0.1	NA	-0.71395763956327	-0.3
ENSG00000196502	SULT1A1	Hs.148672.0.A1_3p_at	NA	0.48716922821336	0.1	NA	-1.44292910441271	-0.3
ENSG00000196503	ARL9	Hs.68185.0.A1_3p_at	NA	-1.02558184678655	-0.2	NA	0.117441695220321	0
ENSG00000196504	PRPF40A	g8923548_3p_at	NA	-0.116165723547648	0	NA	-2.71924667953859	-0.7
ENSG00000196505	GDAP2	g8923142_3p_at	NA	1.49098019786131	0.3	NA	-1.00856497563216	-0.2
ENSG00000196507	TCEAL3	Hs.39122.0.S1_3p_at	NA	2.33493311736065	1.1	0.914487491537257	0.213066930022312	0.1
ENSG00000196510	ANAPC7	Hs.52763.0.S1_3p_at	NA	2.72387123949547	1.4	0.213908753884154	2.91159443443305	1.4
ENSG00000196511	TPK1	g12248914_3p_a_at	NA	2.09978173271574	1	0.597149872950315	1.02169438431016	0.7
ENSG00000196517	SLC6A9	g5902093_3p_a_at	NA	-1.76773957946389	-0.5	NA	-1.79476402466856	-0.4
ENSG00000196526	AFAP1	g11056013_3p_s_at	NA	2.04205356010385	0.7	NA	-0.804290851656878	-0.3
ENSG00000196531	NACA	200735_3p_x_at	NA	1.21789272840573	0.4	0.341812300739217	1.93442821518742	1.2
ENSG00000196542	SPTSSB	238702_3p_at	NA	1.16563316004578	0.2	NA	-0.73226025851322	-0.1
ENSG00000196544	BORCS6	g8923020_3p_a_at	NA	0.467445420560158	0.1	NA	1.06065114254601	0.2
ENSG00000196547	MAN2A2	g5540099_3p_a_at	0.0499951971065529	2.84414813101725	3	0.457314513099804	1.45364941930723	0.7
ENSG00000196549	MME	Hs.1298.2.S1_3p_a_at	NA	-0.338125129119845	0	0.335731594612457	-1.99119597282868	-1.7
ENSG00000196553	CCDC196	Hs.127378.0.A1_3p_at	NA	-1.08000928125054	-0.1	NA	0.497429903150205	0.1
ENSG00000196557	CACNA1H	g10864076_3p_s_at	NA	-1.12465825790478	-0.3	NA	-1.28656866418324	-0.4
ENSG00000196562	SULF2	Hs.43857.0.S1_3p_at	NA	2.82113060103504	1.2	0.565916730494488	-1.11694506911219	-0.8
ENSG00000196569	LAMA2	g4557708_3p_s_at	NA	-1.96537129810317	-0.3	NA	-0.492029869786425	-0.1
ENSG00000196576	PLXNB2	g13528689_3p_a_at	NA	-2.44690336627356	-1.2	NA	-1.6804672315955	-0.7
ENSG00000196581	AJAP1	g9055277_3p_at	NA	0.892839183422082	0.9	0.213908753884154	2.93146107851357	2.1
ENSG00000196584	XRCC2	207598_3p_x_at	NA	-0.537412703148541	-0.1	NA	-0.0957217205031167	0
ENSG00000196586	MYO6	g4826845_3p_a_at	NA	3.02381171725285	2.1	0.70316455846602	0.736908304244642	0.4
ENSG00000196588	MRTFA	Hs.31146.0.S1_3p_at	NA	-0.418429406973523	-0.1	NA	-2.26318688749827	-0.5
ENSG00000196591	HDAC2	g4557640_3p_at	NA	2.35208649706296	1.3	NA	1.24971430419845	0.5
ENSG00000196597	ZNF782	Hs.187573.0.A1_3p_at	NA	0.545509354789142	0.1	NA	0.980889756982425	0.1
ENSG00000196600	SLC22A25	Hs2.332119.1.A1_3p_x_at	NA	-1.42523644410683	-0.3	NA	-1.44333611266218	-0.3
ENSG00000196605	ZNF846	Hs.132357.0.S1_3p_at	NA	-1.61006339964066	-0.6	NA	-1.19775243058836	-0.2
ENSG00000196611	MMP1	g13027798_3p_at	NA	-0.322997484945729	0	NA	-0.599603470758858	-0.1
ENSG00000196616	ADH1B	g5002378_3p_at	NA	-0.254066296882261	0	NA	-0.0624814495681168	0
ENSG00000196628	TCF4	Hs.289068.1.S1_3p_a_at	NA	-2.16774119472401	-1.8	0.113022147164916	-4.74824767043353	-1.8
ENSG00000196632	WNK3	Hs.111973.0.A1_3p_at	NA	-0.450484971840573	-0.1	NA	1.73130012614969	0.3
ENSG00000196636	SDHAF3	g9910179_3p_x_at	NA	0.9258257979428	0.3	NA	0.114992988099231	0
ENSG00000196639	HRH1	g457654_3p_a_at	NA	-1.00199431946273	-0.2	NA	1.23835027535275	0.2
ENSG00000196642	RABL6	g12804174_3p_x_at	NA	-0.682293521051761	-0.1	NA	-2.75261347617451	-0.7
ENSG00000196646	ZNF136	g4507986_3p_s_at	NA	-0.982027143469585	-0.3	NA	1.01599782755788	0.2
ENSG00000196652	ZKSCAN5	g11036641_3p_a_at	NA	-0.0794074491998321	0	NA	-0.643342581153155	-0.2
ENSG00000196653	ZNF502	Hs.224843.0.S1_3p_at	NA	-0.23293382811969	-0.1	NA	-1.11955028014011	-0.3
ENSG00000196655	TRAPPC4	g7706666_3p_at	NA	1.58488460091133	1.2	0.874953218772078	0.307047777675773	0.2
ENSG00000196659	TTC30B	Hs.224517.0.A1_3p_at	NA	-0.48314868612791	-0.1	NA	0.150737780911981	0
ENSG00000196660	SLC30A10	g8922154_3p_at	NA	2.66995144315787	1	0.469302726217707	1.41059406754775	1
ENSG00000196663	TECPR2	g7662057_3p_a_at	NA	2.08356250211369	0.5	NA	0.105307955084145	0
ENSG00000196664	TLR7	g8575524_3p_a_at	NA	-0.782601711952171	-0.1	NA	-0.664084075539363	-0.1
ENSG00000196668	LINC00173	Hs2.399870.1.S1_3p_at	NA	-0.431225872113135	-0.1	NA	-0.361724274185617	-0.1
ENSG00000196670	ZFP62	Hs.30503.0.S1_3p_at	NA	2.91552217819959	1.6	0.373773642809144	1.79296965285353	1
ENSG00000196678	ERI2	Hs.157426.0.A1_3p_at	NA	-0.262675587894622	-0.1	NA	1.19132490965249	0.2
ENSG00000196683	TOMM7	g9506858_3p_a_at	NA	0.857102265364852	0.4	0.514355660624892	1.2730985547531	0.8
ENSG00000196684	HSH2D	Hs2.204959.1.S1_3p_x_at	NA	-0.123241468843737	-0.1	NA	0.571073986670973	0.2
ENSG00000196689	TRPV1	g12003145_3p_a_at	NA	0.8574371397051	0.5	NA	0.182852258686871	0.1
ENSG00000196693	ZNF33B	Hs2.247240.1.A1_3p_x_at	NA	-2.656301626714	-0.5	NA	0.0938620378359353	0
ENSG00000196700	ZNF512B	55872_3p_at	NA	0.101668965934901	0.1	0.556902968567408	-1.1400743297491	-0.8
ENSG00000196704	AMZ2	g7706167_3p_x_at	NA	2.76595907509161	2.2	0.66752715311292	0.827395319248202	0.6
ENSG00000196705	ZNF431	Hs.199390.0.A1_3p_at	NA	2.49066226343323	0.8	NA	0.113433350334406	0
ENSG00000196712	NF1	Hs.58220.0.S1_3p_at	NA	-0.0591725734884534	0	NA	1.14276788550778	0.2
ENSG00000196715	VKORC1L1	Hs.43112.0.S1_3p_at	NA	2.70796668039968	1.1	NA	2.28045645354914	0.7
ENSG00000196724	ZNF418	Hs.68624.0.A1_3p_at	NA	-1.01915709808408	-0.1	NA	-0.301048484361213	-0.1
ENSG00000196730	DAPK1	g4826683_3p_at	NA	3.46943973225062	2.4	0.13534162017068	4.33336295820526	2.2
ENSG00000196734	LCE1B	Hs2.375103.1.S1_3p_at	NA	0.414245237173592	0.1	NA	0.693267226491153	0.2
ENSG00000196735	HLA-DQA1	Hs.198253.1.A1_3p_a_at	NA	-0.476805915883496	-0.1	NA	-1.82874640625403	-0.4
ENSG00000196739	COL27A1	Hs.132802.0.A1_3p_at	NA	-2.04785948387108	-0.4	NA	-0.810602708539759	-0.1
ENSG00000196741	LINC01560	Hs.103104.0.A1_3p_at	NA	0.740353789584222	0.1	NA	-0.557506896647395	-0.1
ENSG00000196743	GM2A	Hs.278242.3.S1_3p_s_at	NA	-1.66655149394441	-0.4	0.84826260352122	0.375493784363632	0.2
ENSG00000196747	H2AC13	Hs.137592.0.S1_3p_x_at	NA	-1.52702854122583	-0.2	NA	-0.234358413265841	0
ENSG00000196754	S100A2	g9845513_3p_at	NA	-0.71831287148934	-0.1	NA	0.47384958428952	0.2
ENSG00000196776	CD47	227259_3p_at	NA	0.821551068027114	0.6	0.79798973468427	-0.503931663460882	-0.6
ENSG00000196781	TLE1	Hs.28935.0.A1_3p_a_at	NA	-2.82513222904621	-0.4	NA	-0.587918041500487	-0.1
ENSG00000196782	MAML3	Hs.238911.0.S1_3p_at	NA	-1.529484215826	-0.2	NA	0.0833273620563593	0
ENSG00000196787	H2AC11	g10800131_3p_at	NA	-0.0995384480888793	0	NA	0.321767280063991	0
ENSG00000196792	STRN3	g11128016_3p_at	NA	2.74871511402032	1.1	NA	0.0981651304409084	0
ENSG00000196793	ZNF239	g5032244_3p_at	NA	3.16589838388124	1.3	NA	0.763754175652609	0.3
ENSG00000196805	SPRR2B	g5902119_3p_x_at	NA	-1.37397644818831	-0.3	NA	0.0354984394482473	0
ENSG00000196810	CTBP1-DT	232066_3p_x_at	NA	-2.24417972982985	-0.7	NA	-1.58579911273373	-0.5
ENSG00000196811	CHRNG	g7382453_3p_at	NA	-1.23073723407999	-0.2	NA	-1.54865813709221	-0.3
ENSG00000196812	ZSCAN16	g13376833_3p_at	NA	0.145746593539777	0.1	0.864675866138531	-0.333026569058483	-0.3
ENSG00000196814	MVB12B	g12652742_3p_s_at	NA	-1.57108178810373	-0.8	NA	-0.775750987983713	-0.3
ENSG00000196821	ILRUN	g12232426_3p_a_at	NA	1.50094253678005	0.8	0.660352648124722	0.842227929638728	0.4
ENSG00000196839	ADA	Hs.1217.1.S1_3p_a_at	NA	-1.61926092329159	-0.3	NA	-1.06832036199162	-0.3
ENSG00000196843	ARID5A	Hs.920.0.S1_3p_at	NA	-2.09701541360095	-0.5	NA	0.269786388516615	0.1
ENSG00000196844	PATE2	Hs.189103.0.A1_3p_at	NA	-1.8282707758099	-0.3	NA	-0.0756874250072668	0
ENSG00000196850	PPTC7	Hs.13854.0.A1_3p_at	NA	2.5912565912341	0.9	NA	2.20238989601476	0.8
ENSG00000196865	NHLRC2	Hs.48728.0.A1_3p_at	NA	-0.143039733057556	0	NA	0.965683158688396	0.1
ENSG00000196867	ZFP28	Hs.258981.0.A1_3p_at	NA	-1.56401247886778	-0.3	NA	-0.304324943287835	-0.1
ENSG00000196872	CRACDL	Hs.153427.0.A1_3p_at	NA	-2.49282800242975	-0.5	NA	-0.119991674157775	0
ENSG00000196876	SCN8A	Hs.21558.0.A1_3p_at	NA	1.12151138491268	0.2	NA	-0.611374040994808	-0.2
ENSG00000196878	LAMB3	g510702_3p_at	NA	0.666453122640807	0.1	NA	-1.15216289362705	-0.3
ENSG00000196893		Hs2.374696.1.S1_3p_at	NA	-1.66932876902026	-0.5	NA	-0.305104250641364	-0.1
ENSG00000196900	TEX43	Hs.177983.0.A1_3p_at	NA	-2.69374458032092	-0.3	NA	-0.183728188283826	0
ENSG00000196911	KPNA5	Hs.24252.0.A1_3p_at	NA	2.60316473078693	1.2	0.604244842988814	1.00441665547586	0.7
ENSG00000196914	ARHGEF12	Hs.6582.0.A2_3p_a_at	NA	-0.291544973638609	-0.1	NA	-1.26932504528564	-0.4
ENSG00000196917	HCAR1	g13517963_3p_at	NA	0.128765272402178	0	NA	-0.428821575133714	-0.1
ENSG00000196922	ZNF252P	233399_3p_x_at	NA	-0.477535597167099	-0.1	NA	-0.369337333210955	-0.1
ENSG00000196923	PDLIM7	g11496884_3p_s_at	NA	0.468600868589203	0.1	NA	-1.03913417549864	-0.2
ENSG00000196924	FLNA	Hs.195464.1.A1_3p_a_at	NA	-2.10301205241582	-0.3	NA	-0.246035127267982	0
ENSG00000196932	TMEM26	Hs2.437172.1.S1_3p_s_at	NA	-0.363969945180772	-0.1	NA	-2.16896874429154	-0.6
ENSG00000196935	SRGAP1	Hs2.422911.1.S1_3p_at	NA	0.133139936888951	0.1	NA	0.35870444334398	0.2
ENSG00000196937	FAM3C	g7661713_3p_at	0.0498450863836034	3.04594795744818	3	0.955880917956547	0.114424083580248	0.1
ENSG00000196950	SLC39A10	Hs.24936.0.S1_3p_at	NA	3.41711891335079	2.1	NA	1.77152513827185	0.6
ENSG00000196951	SCOC-AS1	Hs2.401833.1.S1_3p_at	NA	0.511581107865255	0.1	NA	-0.356469793721671	-0.1
ENSG00000196954	CASP4	g886049_3p_s_at	NA	-1.07530985818157	-0.2	NA	-1.00327823845977	-0.2
ENSG00000196961	AP2A1	g12053344_3p_s_at	NA	-2.17126402528664	-0.7	NA	-0.956934695653867	-0.2
ENSG00000196967	ZNF585A	Hs.293028.1.S1_3p_x_at	NA	-1.56778783717451	-0.2	NA	-0.104213462633668	0
ENSG00000196968	FUT11	Hs.268231.0.S2_3p_at	NA	3.061410486864	1.4	NA	-0.883920080984043	-0.4
ENSG00000196975	ANXA4	g12652858_3p_a_at	NA	-1.47237469424785	-0.8	NA	-0.231738431913393	-0.1
ENSG00000196976	LAGE3	g5174432_3p_a_at	NA	1.00610985240446	0.5	NA	-0.260625266698943	-0.1
ENSG00000196981	WDR5B	g9506644_3p_at	NA	-0.0796262025272109	0	NA	-0.755298413410683	-0.2
ENSG00000196998	WDR45	g12653388_3p_a_at	NA	-0.173762957291966	-0.1	NA	0.600482385133857	0.1
ENSG00000197006	METTL9	g12652878_3p_at	0.149248874746391	1.63633974040009	1.7	0.88614298807305	0.276899768824308	0.3
ENSG00000197008	ZNF138	244743_3p_x_at	NA	-0.446752863604733	-0.1	NA	0.144343140362561	0
ENSG00000197013	ZNF429	Hs.13974.0.A1_3p_at	NA	-0.57612340340442	-0.1	NA	-0.0649770073434283	0
ENSG00000197016	ZNF470	Hs.204449.0.S1_3p_at	NA	-2.52516131487698	-0.4	NA	-2.03856144826965	-0.3
ENSG00000197019	SERTAD1	g12803668_3p_at	NA	-3.36337514730738	-0.5	NA	-1.08458186669318	-0.3
ENSG00000197020	ZNF100	Hs.267124.0.A1_3p_at	NA	0.806904007543741	0.2	0.286713543558864	-2.24179773325894	-1
ENSG00000197024	ZNF398	Hs.288878.0.S1_3p_s_at	NA	-0.33935497897187	-0.2	0.90535868928551	-0.236406684595006	-0.2
ENSG00000197037	ZSCAN25	Hs.128195.0.A1_3p_at	NA	-2.32380133526138	-0.4	NA	0.232345372444194	0.1
ENSG00000197043	ANXA6	g4809274_3p_a_at	NA	1.34807384300364	0.7	NA	0.548053082710817	0.2
ENSG00000197044	ZNF441	Hs2.333348.1.S2_3p_at	NA	1.91464217966831	0.6	NA	1.6276622372111	0.4
ENSG00000197045	GMFB	g4758441_3p_at	0.112174893762204	1.84236494190524	2	NA	1.6311728758441	0.6
ENSG00000197046	SIGLEC15	Hs.287692.0.S1_3p_at	NA	-0.543523979714894	-0.1	NA	-1.36321827942407	-0.2
ENSG00000197050	ZNF420	Hs.133437.0.A1_3p_at	NA	2.17117540841713	0.6	NA	-0.443758239879788	-0.1
ENSG00000197054	ZNF763	Hs2.398022.1.S1_3p_x_at	NA	-0.641700281456809	-0.3	NA	0.768196630740806	0.2
ENSG00000197056	ZMYM1	g13376120_3p_at	NA	1.41943646190856	0.2	NA	0.627228735666048	0.2
ENSG00000197057	DTHD1	Hs2.127395.1.A1_3p_at	NA	-0.516054838762098	-0.1	NA	-0.433740753099764	-0.1
ENSG00000197061	H4C3	g5579465_3p_at	NA	-2.61159652350822	-0.9	0.449564975940922	1.48902871460378	0.9
ENSG00000197062	ZSCAN26	Hs.237786.0.S1_3p_at	NA	2.02340872076879	1.1	0.959587255617943	-0.104825909727098	-0.1
ENSG00000197063	MAFG	g4505072_3p_a_at	NA	1.5681041713165	0.8	NA	1.36468638264105	0.5
ENSG00000197070	ARRDC1	Hs.12999.0.A1_3p_a_at	NA	-1.27962642337586	-0.3	NA	-1.00239284458423	-0.2
ENSG00000197077	KIAA1671	Hs.7890.0.S1_3p_at	NA	0.935331545982754	0.5	0.955880917956547	0.113984007899789	0.1
ENSG00000197079	KRT35	Hs.73082.1.S1_3p_a_at	NA	0.190504505868938	0	NA	-2.17962864556647	-0.5
ENSG00000197081	IGF2R	g4504610_3p_a_at	NA	0.182963786136858	0.1	0.831619689801229	0.418890788011909	0.2
ENSG00000197083	ZNF300P1	Hs.148956.0.A1_3p_at	NA	-2.480225921697	-0.5	NA	-0.315291976858271	-0.1
ENSG00000197085	NPSR1-AS1	Hs.302242.0.S1_3p_at	NA	-1.67377943493206	-0.2	NA	-0.961288750735074	-0.2
ENSG00000197093	GAL3ST4	g13375869_3p_at	NA	-2.01165555613512	-1.6	0.956759783991845	-0.110518700912022	-0.1
ENSG00000197099		Hs.81073.0.A1_3p_at	NA	-1.32619665859757	-0.2	NA	0.0355533932039793	0
ENSG00000197102	DYNC1H1	Hs.309947.0.A1_3p_s_at	0.187454747542879	-1.46942219747407	-1.6	0.717607790260733	0.691838252048388	0.9
ENSG00000197106	SLC6A17	Hs.128382.0.S1_3p_at	NA	-0.880557052335338	-0.2	0.286713543558864	-2.24198727900029	-1.5
ENSG00000197110	IFNL3	Hs2.406744.1.S1_3p_x_at	NA	-1.24713460211929	-0.3	NA	0.334457228604603	0.1
ENSG00000197111	PCBP2	Hs.211601.1.S1_3p_at	NA	-0.203312215172779	0	NA	1.19728233669212	0.3
ENSG00000197119	SLC25A29	Hs.27769.1.A1_3p_at	NA	0.20775818477651	0	NA	-0.399204111658296	-0.1
ENSG00000197121	PGAP1	Hs.16727.0.A1_3p_at	NA	3.46483031668909	1.9	0.234524206087693	2.70691578521051	1.5
ENSG00000197122	SRC	Hs2.383588.1.A1_3p_s_at	NA	-2.69599994868131	-0.9	NA	-3.23627536088462	-0.6
ENSG00000197124	ZNF682	Hs.162657.0.A1_3p_at	NA	-0.621514589727089	-0.1	NA	1.21620522695753	0.3
ENSG00000197125	OR8B8	Hs2.351822.1.S1_3p_at	NA	-1.77802655093934	-0.3	NA	-1.35917750777945	-0.3
ENSG00000197134	ZNF257	g4454677_3p_at	NA	-2.69797993824956	-0.4	NA	-0.876180901856863	-0.1
ENSG00000197136	PCNX3	Hs.288883.2.A1_3p_x_at	NA	0.301487046746889	0.1	NA	-0.235055402950193	-0.1
ENSG00000197140	ADAM32	Hs2.338203.1.S1_3p_s_at	NA	1.96525987711104	0.4	NA	0.400332617783484	0.1
ENSG00000197142	ACSL5	g12669912_3p_a_at	NA	-2.64710253287061	-1.3	NA	-0.727749142202716	-0.3
ENSG00000197147	LRRC8B	Hs.199243.0.S1_3p_at	NA	1.55586917274978	0.5	NA	-1.84171940861985	-0.6
ENSG00000197150	ABCB8	Hs.58185.0.A1_3p_at	NA	-0.27942669102391	-0.1	NA	0.493800770000235	0.1
ENSG00000197153	H3C12	Hs.247696.0.S2_3p_at	NA	-1.92821233489565	-0.4	NA	-1.33389651031979	-0.2
ENSG00000197157	SND1	g7657430_3p_at	NA	1.14193273574283	0.4	0.983743706764647	0.0417775903027677	0
ENSG00000197162	ZNF785	Hs.194359.0.A1_3p_at	NA	-1.51140127558857	-0.5	NA	-0.891263982656631	-0.1
ENSG00000197168	NEK5	Hs.161354.0.A1_3p_at	NA	-1.53987424231982	-0.3	NA	1.18166559143285	0.2
ENSG00000197170	PSMD12	g4506220_3p_a_at	0.0498450863836034	3.19201565338762	3	0.356178910726509	1.87267643741304	0.8
ENSG00000197171		Hs.272282.0.S1_3p_at	NA	0.0429762072676749	0	NA	-0.722553681961723	-0.2
ENSG00000197177	ADGRA1	Hs.217290.0.A1_3p_at	NA	-0.0737737055783436	0	NA	-0.378350531765827	-0.1
ENSG00000197180	CH17-340M24.3	Hs2.111407.1.S1_3p_s_at	NA	0.0949348001893067	0	NA	-1.85312049878785	-0.5
ENSG00000197181	PIWIL2	g8922369_3p_a_at	NA	-1.44292867899285	-0.6	NA	2.18836673233942	0.5
ENSG00000197182	MIRLET7BHG	Hs2.163297.1.A1_3p_s_at	NA	-2.01044572573392	-0.4	NA	-1.62341735499367	-0.2
ENSG00000197183	NOL4L	Hs.19221.0.S1_3p_at	NA	1.10731373286535	0.7	0.915169497769338	0.211924076282432	0.1
ENSG00000197191	CYSRT1	Hs2.218048.1.S1_3p_s_at	NA	-1.2647356952506	-0.2	NA	-0.982490684484572	-0.2
ENSG00000197208	SLC22A4	g4507002_3p_at	NA	1.79092393139632	0.7	0.881301853901048	0.294701122289805	0.2
ENSG00000197217	ENTPD4	Hs.201377.0.S2_3p_at	NA	2.91232582847289	1.8	NA	1.29095281290885	0.5
ENSG00000197226	TBC1D9B	Hs.155829.1.A1_3p_a_at	NA	-2.27820486311632	-0.7	NA	-0.0722465560876722	0
ENSG00000197233	OR1J2	Hs2.404134.1.S1_3p_at	NA	0.136677370608296	0	NA	-0.0847943810386402	0
ENSG00000197245	FAM110D	g13376303_3p_at	NA	-1.95075734850677	-1.1	NA	-1.84421157780397	-0.4
ENSG00000197249	SERPINA1	g4505792_3p_a_at	NA	-3.2986451191506	-0.8	NA	-3.21549715942804	-0.5
ENSG00000197256	KANK2	g7661583_3p_s_at	NA	-2.07874627425977	-1.1	NA	0.430734812914228	0.1
ENSG00000197261	C6orf141	1552575_3p_a_at	NA	-1.97334945814752	-0.4	NA	-1.84985336001448	-0.4
ENSG00000197265	GTF2E2	g4504194_3p_at	NA	1.37507147138689	1.1	0.889619507902798	0.269551046098224	0.2
ENSG00000197272	IL27	Hs2.375043.1.S1_3p_at	NA	-2.94522785194235	-0.6	NA	-0.861368342994132	-0.2
ENSG00000197273	GUCA2A	g4504208_3p_at	NA	-1.99749085621429	-0.6	NA	-1.02848388855115	-0.2
ENSG00000197279	ZNF165	g4508000_3p_at	NA	1.10100577214857	0.4	NA	2.53825481316601	0.6
ENSG00000197283	SYNGAP1	Hs.302006.0.S1_3p_at	NA	-3.39127726452861	-0.6	NA	-0.685720804996537	-0.2
ENSG00000197291	RAMP2-AS1	Hs2.381992.1.S1_3p_at	NA	-1.53497023823367	-0.2	NA	0.890645627013784	0.2
ENSG00000197296	FITM2	Hs.12547.0.A1_3p_at	NA	2.55254023992629	0.8	NA	-0.0613223590296776	0
ENSG00000197299	BLM	g4557364_3p_at	NA	-1.66274979928716	-0.5	NA	-0.0220307538128044	0
ENSG00000197302	ZNF720	Hs.63136.0.A1_3p_at	NA	1.99284706886437	0.8	NA	0.885236575119238	0.3
ENSG00000197308	GATA3-AS1	Hs.180908.0.S1_3p_at	NA	0.637979235450295	0.1	NA	-0.461924190973616	-0.1
ENSG00000197309	OR10D3	Hs2.381323.1.S1_3p_at	NA	-0.430179017277455	-0.1	NA	-0.379034106077609	-0.1
ENSG00000197312	DDI2	Hs.194215.0.S1_3p_at	NA	0.486370729743089	0.2	NA	0.101925611444939	0
ENSG00000197321	SVIL	g11496980_3p_a_at	NA	-0.317441795832727	0	0.918995322942531	0.201318676374383	0.1
ENSG00000197323	TRIM33	g12407442_3p_s_at	NA	1.25615871961858	0.7	NA	1.49204093730657	0.5
ENSG00000197324	LRP10	g13027587_3p_at	NA	-3.22754048366244	-2	0.44634471363353	-1.49967463029459	-0.8
ENSG00000197329	PELI1	g11037062_3p_at	NA	-0.609843573618271	-0.3	0.908294709916238	0.229714054783677	0.2
ENSG00000197343	ZNF655	g13279130_3p_a_at	NA	0.224947156888698	0	NA	-0.73228743764518	-0.1
ENSG00000197345	MRPL21	Hs.286.2.A1_3p_at	NA	0.409378408696275	0.1	NA	1.87331556658635	0.6
ENSG00000197355	UAP1L1	Hs.142076.0.S1_3p_s_at	NA	0.55497893479833	0.3	0.613015701292828	0.978609583409623	0.6
ENSG00000197361	FBXL22	Hs.86999.0.A1_3p_at	NA	-1.19672949535285	-0.2	NA	-0.0882682803595609	0
ENSG00000197362	ZNF786	Hs.201648.0.A1_3p_at	NA	-1.54568924059497	-0.4	NA	1.34964526273176	0.3
ENSG00000197363	ZNF517	Hs.268805.0.A1_3p_x_at	NA	-1.17178497536102	-0.3	NA	-0.614045371434194	-0.1
ENSG00000197372	ZNF675	217547_3p_x_at	NA	-0.849350407511183	-0.5	NA	-1.262601909838	-0.2
ENSG00000197375	SLC22A5	g4507004_3p_x_at	NA	2.04626996129687	1.5	0.719551554081272	0.686462227396527	0.4
ENSG00000197380	DACT3	Hs.173077.0.A1_3p_at	NA	-1.57942158273658	-0.3	NA	-0.382507615112176	-0.1
ENSG00000197381	ADARB1	g7669476_3p_a_at	0.051412916695779	2.67901752481976	3	0.840117367428552	0.399563697716833	0.4
ENSG00000197405	C5AR1	g4502508_3p_at	NA	-3.18783931298659	-0.3	NA	0.962938728910065	0.2
ENSG00000197406	DIO3	g4503334_3p_at	NA	-1.69924793477117	-0.3	NA	-1.0736137856806	-0.3
ENSG00000197408	CYP2B6	Hs.1360.1.S1_3p_x_at	NA	-2.06014742708501	-0.4	NA	-1.31797780907987	-0.4
ENSG00000197410	DCHS2	g8923054_3p_at	NA	-1.38591847170084	-0.3	NA	-0.207166183710743	0
ENSG00000197415	VEPH1	Hs.126485.2.S1_3p_a_at	NA	-2.17248821298546	-0.4	NA	-1.77556373681588	-0.4
ENSG00000197417	SHPK	g7019340_3p_at	NA	-0.493289365575551	-0.1	NA	0.872414489705121	0.2
ENSG00000197429	IPP	g5174472_3p_x_at	NA	-0.149542562353586	-0.1	NA	1.32078905298533	0.3
ENSG00000197430	OPALIN	Hs.12449.0.A1_3p_at	NA	-1.33454616513641	-0.3	NA	0.218522716109228	0
ENSG00000197442	MAP3K5	g6031181_3p_at	NA	3.62404074343631	1.2	0.164855108840826	3.71475365407363	2.7
ENSG00000197444	OGDHL	g8922715_3p_a_at	NA	1.9949647326383	0.8	NA	0.3739554511949	0.1
ENSG00000197448	GSTK1	g7705703_3p_at	NA	1.42160994530419	0.9	0.135452314025926	4.21003198256322	1.3
ENSG00000197451	HNRNPAB	g4758541_3p_a_at	NA	2.44847772361486	0.8	NA	-0.46710293693181	-0.2
ENSG00000197457	STMN3	Hs.285753.0.S2_3p_at	NA	1.48432163367062	0.9	NA	-0.809671894128591	-0.3
ENSG00000197461	PDGFA	g4505678_3p_at	NA	1.69837282772915	0.5	NA	1.22500311712256	0.3
ENSG00000197465	GYPE	g4504230_3p_at	NA	0.608587861610569	0.1	NA	-1.20913683440675	-0.2
ENSG00000197467	COL13A1	g178319_3p_x_at	NA	-2.70906185293096	-0.5	NA	-1.42993308138318	-0.2
ENSG00000197471	SPN	Hs.80738.2.A1_3p_a_at	NA	-1.32211315767724	-0.2	NA	-1.08697892780091	-0.2
ENSG00000197475	ADAM3A	Hs.98848.0.S1_3p_a_at	NA	-2.09868600826298	-0.7	NA	1.02229970532999	0.2
ENSG00000197479	PCDHB11	g9256603_3p_at	NA	-0.63360679508065	-0.1	NA	-1.44271423046549	-0.2
ENSG00000197483	ZNF628	Hs.95191.0.A1_3p_at	NA	-3.95654432551426	-0.9	NA	-0.516426134290689	-0.2
ENSG00000197487	GALP	g6634713_3p_at	NA	-2.10517433316421	-0.3	NA	-0.0155722083670903	0
